user id,test group,converted,total ads,most ads day,most ads hour
1001242,ad,False,12,Friday,10
1380558,ad,False,11,Tuesday,10
1021223,ad,False,4,Tuesday,1
1443483,ad,False,35,Wednesday,22
1610173,ad,False,3,Thursday,10
1442625,ad,False,2,Friday,16
1311828,ad,False,25,Thursday,10
1545939,ad,False,1,Sunday,9
1180070,ad,False,2,Thursday,20
1575409,ad,False,1,Wednesday,9
1613726,ad,False,11,Monday,11
1610921,ad,False,1,Wednesday,10
1092571,ad,False,13,Wednesday,12
1240981,ad,False,2,Monday,10
1575631,ad,False,35,Thursday,12
1105714,ad,False,2,Wednesday,21
1331005,ad,False,64,Wednesday,9
1575562,ad,False,30,Thursday,14
1453242,ad,False,160,Tuesday,11
1646567,ad,True,51,Sunday,20
1555891,ad,False,15,Tuesday,12
1281011,ad,False,21,Tuesday,18
1535025,ad,False,29,Saturday,22
1530920,ad,False,209,Friday,13
1152577,ad,False,8,Sunday,21
1163625,ad,False,8,Wednesday,9
1039138,ad,False,48,Tuesday,12
1244141,ad,False,16,Saturday,9
1582106,ad,False,17,Thursday,10
1475705,ad,False,171,Friday,17
1632496,ad,False,9,Thursday,14
1222885,ad,False,3,Saturday,16
1122295,ad,False,5,Wednesday,12
1240904,ad,False,20,Thursday,14
1053538,ad,False,14,Tuesday,21
1306305,ad,False,11,Monday,14
1110568,ad,False,66,Wednesday,16
1409162,ad,False,48,Sunday,13
1474847,ad,False,3,Wednesday,22
1010399,ad,False,53,Friday,21
1512222,ad,False,15,Sunday,16
1303037,ad,False,21,Saturday,16
1222340,ad,False,62,Sunday,10
1571196,ad,False,4,Thursday,11
1209027,ad,False,7,Thursday,19
1220357,ad,False,2,Wednesday,21
1443055,ad,False,6,Saturday,21
1175707,ad,False,57,Thursday,7
1477835,ad,True,18,Tuesday,12
1167862,ad,False,42,Sunday,16
1028827,ad,False,1,Tuesday,14
1410580,ad,False,17,Friday,23
1549154,ad,False,8,Saturday,20
1297670,ad,False,1,Friday,14
1477344,ad,False,31,Monday,12
1613831,ad,False,28,Wednesday,17
1256793,ad,False,22,Tuesday,11
1211662,ad,False,27,Tuesday,15
1020244,ad,False,5,Thursday,19
1485240,ad,False,40,Tuesday,14
1483133,ad,False,10,Tuesday,23
1009982,ad,False,81,Thursday,18
1200161,ad,False,12,Thursday,21
1407258,ad,False,31,Saturday,11
1383086,ad,False,31,Friday,17
1651808,ad,False,35,Saturday,9
1470332,ad,False,20,Saturday,18
1399191,ad,False,14,Wednesday,13
1234353,ad,False,69,Saturday,12
1528365,ad,False,2,Sunday,11
1228669,ad,False,48,Sunday,16
1052894,ad,False,4,Sunday,14
1400228,ad,False,19,Saturday,14
1381501,ad,False,8,Monday,22
1263592,ad,False,50,Monday,7
1608972,ad,False,26,Friday,10
1479970,ad,False,6,Saturday,23
1642746,ad,False,121,Wednesday,9
1318973,ad,False,14,Thursday,9
1188794,ad,False,17,Saturday,15
1525933,ad,False,19,Saturday,12
1398798,ad,False,13,Sunday,17
1232317,ad,False,9,Monday,19
1456139,ad,False,37,Tuesday,2
1628325,ad,False,28,Monday,16
1498041,ad,True,51,Saturday,22
1195923,ad,False,68,Sunday,21
1077911,ad,False,1,Friday,14
1547214,ad,False,9,Thursday,9
1010659,ad,False,3,Tuesday,17
1003105,ad,False,56,Saturday,20
1486976,ad,False,16,Saturday,17
1219528,ad,False,19,Monday,17
1137306,ad,False,26,Sunday,16
1453436,ad,False,1,Saturday,13
1019042,ad,False,2,Sunday,17
1048496,ad,True,74,Wednesday,16
1024618,ad,False,15,Monday,14
1265404,ad,False,3,Thursday,3
1439863,ad,False,11,Monday,18
1062174,ad,False,24,Monday,14
1505875,ad,False,41,Tuesday,9
1001217,ad,False,42,Tuesday,0
1601329,ad,False,7,Wednesday,19
1289173,ad,False,13,Friday,18
1451924,ad,False,2,Tuesday,20
1623880,ad,False,1,Thursday,15
1256541,ad,False,28,Saturday,10
1102296,ad,False,2,Tuesday,12
1013048,ad,False,35,Tuesday,16
1464575,ad,False,6,Tuesday,1
1624181,ad,False,2,Tuesday,11
1158263,ad,False,16,Tuesday,13
1120726,ad,False,8,Saturday,17
1002462,ad,False,7,Sunday,21
1067972,ad,False,1,Friday,3
1456804,ad,False,2,Wednesday,11
1556693,ad,False,5,Friday,11
1148178,ad,False,1,Tuesday,22
1014334,ad,True,139,Wednesday,18
1025842,ad,False,24,Thursday,15
1374467,ad,False,5,Friday,14
1517466,ad,False,44,Sunday,14
1622843,ad,False,86,Monday,6
1606221,ad,False,12,Friday,18
1363173,ad,False,135,Sunday,22
1038238,ad,False,1,Thursday,12
1329919,ad,True,128,Friday,13
1524859,ad,False,1,Tuesday,15
1282205,ad,False,9,Friday,23
1015575,ad,False,116,Wednesday,10
1129859,ad,False,25,Tuesday,10
1482908,ad,False,2,Tuesday,10
1244941,ad,False,2,Monday,16
1546034,ad,False,2,Wednesday,11
1488101,ad,False,1,Sunday,8
1261739,ad,False,44,Tuesday,11
1295776,ad,False,52,Friday,20
1478861,ad,False,49,Monday,19
1198375,ad,False,19,Monday,12
1415534,ad,False,85,Sunday,21
1069342,ad,False,5,Monday,18
1301494,ad,False,1,Friday,10
1618731,ad,False,1,Tuesday,11
1489417,ad,False,4,Wednesday,14
1157973,ad,False,25,Sunday,16
1103740,ad,False,33,Tuesday,21
1317192,ad,False,2,Thursday,8
1622653,ad,False,59,Tuesday,20
1275967,ad,False,33,Monday,12
1612404,ad,False,18,Thursday,20
1017235,ad,False,229,Friday,14
1646000,ad,False,4,Saturday,9
1028421,ad,False,4,Wednesday,23
1181764,ad,False,8,Sunday,17
1149735,ad,False,21,Thursday,13
1078268,ad,False,28,Friday,14
1298309,ad,False,1,Sunday,10
1525128,ad,False,39,Saturday,10
1037364,ad,False,17,Friday,9
1429369,ad,False,3,Friday,11
1497127,ad,False,11,Tuesday,14
1448598,ad,False,7,Saturday,14
1373659,ad,False,5,Thursday,11
1476575,ad,False,31,Wednesday,10
1360604,ad,False,13,Friday,10
1620909,ad,False,29,Saturday,13
1068931,ad,False,5,Sunday,22
1626483,ad,False,2,Monday,18
1456358,ad,False,5,Tuesday,13
1251490,ad,False,9,Saturday,21
1108642,ad,False,18,Thursday,6
1075748,ad,False,4,Monday,13
1530718,ad,False,9,Monday,11
1232686,ad,False,39,Saturday,16
1548296,ad,False,4,Sunday,13
1052922,ad,False,2,Wednesday,9
1042158,ad,False,15,Friday,12
1563869,ad,False,1,Saturday,10
1626530,ad,False,26,Saturday,19
1141693,ad,False,2,Wednesday,20
1119959,ad,False,26,Saturday,18
1462005,ad,False,15,Sunday,2
1496800,ad,False,4,Monday,15
1162942,ad,False,12,Friday,22
1400704,ad,False,7,Tuesday,11
1560041,ad,False,2,Thursday,14
1316512,ad,False,7,Wednesday,12
1133966,ad,False,18,Saturday,14
1344896,ad,False,20,Saturday,11
1040763,ad,False,39,Thursday,14
1420659,ad,False,7,Monday,8
1348805,ad,False,3,Sunday,11
1222662,ad,False,39,Wednesday,14
1141778,ad,False,1,Thursday,17
1637177,ad,False,5,Friday,17
1144622,ad,False,81,Saturday,15
1533780,ad,False,6,Monday,9
1400762,ad,False,3,Monday,13
1330114,ad,False,41,Monday,22
1364359,ad,False,37,Friday,0
1352594,ad,False,5,Wednesday,13
1457589,ad,False,7,Sunday,11
1227805,ad,False,7,Friday,17
1153220,ad,False,4,Thursday,13
1121434,ad,False,14,Tuesday,17
1374688,ad,False,5,Friday,15
1388359,ad,False,4,Monday,12
1368336,ad,False,4,Friday,11
1645027,ad,False,6,Monday,15
1588031,ad,False,9,Friday,17
1088769,ad,False,3,Tuesday,19
1060567,ad,False,5,Saturday,13
1155390,ad,False,21,Friday,12
1384547,ad,False,88,Friday,15
1244107,ad,False,86,Monday,14
1382649,ad,False,39,Sunday,14
1002283,ad,False,19,Sunday,14
1077705,ad,False,8,Saturday,17
1172618,ad,False,30,Thursday,14
1198710,ad,False,4,Sunday,17
1149063,ad,False,3,Monday,22
1035612,ad,False,1,Thursday,14
1508921,ad,False,3,Tuesday,17
1186502,ad,False,2,Friday,10
1121208,ad,False,54,Tuesday,14
1574268,ad,False,132,Friday,12
1620854,ad,False,370,Tuesday,12
1603351,ad,False,14,Thursday,12
1622802,ad,False,4,Wednesday,15
1337005,ad,False,37,Thursday,23
1504003,ad,False,32,Friday,18
1396745,ad,False,27,Wednesday,18
1232983,ad,False,1,Thursday,15
1394113,ad,False,16,Saturday,19
1430942,ad,False,20,Friday,11
1523219,ad,False,1,Thursday,10
1302965,ad,False,12,Monday,21
1352357,ad,False,26,Thursday,8
1233406,ad,False,3,Thursday,19
1633158,ad,False,21,Tuesday,15
1422895,ad,False,5,Saturday,16
1450423,ad,False,4,Saturday,13
1098113,ad,False,7,Sunday,16
1521710,ad,False,35,Friday,11
1628226,ad,False,17,Monday,14
1419251,ad,False,6,Thursday,12
1065801,ad,False,13,Sunday,16
1576106,ad,False,5,Wednesday,21
1389911,ad,False,26,Sunday,11
1560030,ad,False,2,Monday,22
1258819,ad,False,27,Saturday,16
1555478,ad,False,149,Thursday,13
1180729,ad,False,10,Wednesday,12
1627009,ad,False,1,Wednesday,8
1362622,ad,False,26,Friday,17
1032023,ad,False,5,Monday,21
1094361,ad,False,1,Friday,22
1258324,ad,False,13,Friday,22
1472312,ad,False,1,Sunday,8
1410139,ad,False,29,Friday,19
1479958,ad,False,2,Saturday,12
1022685,ad,False,29,Friday,16
1041209,ad,False,147,Monday,4
1153735,ad,False,66,Tuesday,12
1228447,ad,False,4,Thursday,12
1253767,ad,False,77,Saturday,8
1361089,ad,False,1,Tuesday,17
1598489,ad,False,81,Monday,14
1571017,ad,False,41,Sunday,14
1258408,ad,False,4,Wednesday,12
1651952,ad,False,37,Thursday,13
1630254,ad,False,50,Monday,14
1481794,ad,False,29,Friday,12
1179207,ad,False,117,Friday,22
1513663,ad,False,8,Monday,17
1400586,ad,False,151,Monday,10
1463942,ad,False,10,Wednesday,10
1453291,ad,False,18,Friday,22
1275567,ad,False,6,Friday,16
1116739,ad,False,13,Monday,18
1237519,ad,False,40,Friday,22
1425359,ad,False,51,Monday,12
1211087,ad,False,26,Tuesday,7
1388360,ad,False,2,Sunday,16
1206719,ad,False,9,Monday,12
1303842,ad,False,24,Sunday,10
1363167,ad,False,23,Sunday,18
1629189,ad,False,7,Thursday,17
1396665,ad,False,32,Tuesday,11
1500718,ad,False,50,Monday,16
1464328,ad,False,5,Sunday,11
1048824,ad,False,36,Tuesday,21
1630905,ad,False,3,Sunday,10
1443905,ad,False,32,Monday,19
1453728,ad,False,8,Thursday,15
1025409,ad,False,16,Sunday,17
1614465,ad,False,9,Wednesday,11
1432278,ad,False,8,Sunday,1
1419646,ad,False,16,Saturday,13
1121263,ad,False,11,Saturday,13
1421667,ad,False,1,Saturday,21
1256294,ad,False,2,Tuesday,12
1069661,ad,False,1,Friday,12
1125374,ad,False,3,Saturday,11
1285980,ad,False,1,Saturday,13
1132634,ad,False,24,Saturday,13
1106161,ad,False,28,Thursday,11
1324137,ad,False,28,Saturday,12
1103030,ad,False,8,Friday,15
1572433,ad,False,1,Sunday,3
1607015,ad,False,28,Sunday,17
1342402,ad,False,3,Friday,20
1368253,ad,False,15,Tuesday,16
1277525,ad,False,16,Wednesday,13
1223147,ad,False,34,Thursday,12
1160323,ad,False,6,Saturday,12
1554021,ad,False,27,Wednesday,18
1135227,ad,False,16,Saturday,10
1450211,ad,False,1,Saturday,23
1477728,ad,False,23,Wednesday,16
1249361,ad,False,99,Thursday,10
1190029,ad,True,103,Saturday,22
1646952,ad,False,15,Thursday,8
1614569,ad,False,59,Wednesday,13
1527363,ad,False,26,Monday,13
1428876,ad,False,15,Thursday,22
1289993,ad,False,128,Monday,12
1583823,ad,False,1,Thursday,10
1400734,ad,False,1,Tuesday,15
1581262,ad,False,16,Sunday,15
1338758,ad,False,103,Tuesday,12
1362025,ad,False,20,Saturday,22
1646350,ad,False,2,Monday,21
1061266,ad,False,62,Tuesday,13
1634285,ad,False,17,Saturday,13
1415601,ad,False,8,Saturday,12
1253481,ad,False,11,Monday,16
1184823,ad,True,32,Wednesday,21
1361455,ad,False,2,Friday,8
1623698,ad,False,4,Monday,8
1105608,ad,False,71,Thursday,23
1613179,ad,False,31,Thursday,15
1272914,ad,False,7,Tuesday,11
1035272,ad,False,2,Friday,18
1299723,ad,False,30,Thursday,13
1364628,ad,False,2,Wednesday,13
1230008,ad,False,20,Friday,16
1216161,ad,False,17,Saturday,17
1493876,ad,False,2,Wednesday,18
1541935,ad,False,14,Friday,12
1225972,ad,False,19,Thursday,15
1505810,ad,False,30,Friday,16
1521741,ad,False,2,Wednesday,20
1527167,ad,False,5,Wednesday,21
1543235,ad,False,22,Sunday,11
1167594,ad,False,2,Saturday,8
1397497,ad,False,41,Friday,9
1393063,ad,False,7,Thursday,18
1371269,ad,False,86,Monday,9
1573445,ad,True,92,Thursday,22
1038794,ad,False,7,Thursday,12
1014186,ad,False,23,Saturday,18
1618934,ad,False,8,Monday,23
1405924,ad,False,11,Friday,15
1276346,ad,False,19,Wednesday,15
1114318,ad,False,87,Sunday,16
1406712,ad,False,1,Saturday,20
1347980,ad,False,27,Tuesday,14
1090177,ad,False,7,Tuesday,15
1280633,ad,False,15,Saturday,9
1005328,ad,False,17,Thursday,14
1552766,ad,False,5,Monday,12
1614474,ad,False,104,Thursday,22
1478319,ad,False,18,Sunday,12
1213494,ad,False,18,Thursday,17
1124940,ad,False,18,Friday,9
1635073,ad,False,13,Thursday,19
1435862,ad,False,2,Sunday,21
1575192,ad,False,45,Thursday,21
1126427,ad,False,13,Thursday,14
1302212,ad,False,27,Sunday,13
1229168,ad,False,1,Wednesday,22
1090815,ad,False,1,Saturday,21
1149340,ad,False,26,Thursday,9
1619839,ad,False,3,Friday,11
1185570,ad,False,12,Thursday,22
1185031,ad,False,86,Wednesday,18
1509621,ad,False,23,Sunday,19
1070870,ad,False,10,Friday,18
1532601,ad,False,7,Monday,12
1175797,ad,False,2,Tuesday,0
1118662,ad,False,25,Wednesday,16
1137592,ad,False,50,Thursday,18
1242997,ad,False,15,Thursday,19
1113245,ad,False,32,Saturday,10
1166756,ad,False,27,Wednesday,10
1304890,ad,False,43,Tuesday,10
1306342,ad,False,32,Wednesday,13
1360689,ad,False,17,Saturday,16
1058199,ad,False,25,Thursday,16
1420954,ad,False,25,Wednesday,14
1159403,ad,False,47,Saturday,22
1425931,ad,False,9,Tuesday,10
1594400,ad,False,12,Thursday,13
1171561,ad,False,34,Friday,18
1510391,ad,False,1,Thursday,23
1281910,ad,False,89,Friday,11
1012394,ad,False,12,Wednesday,0
1395690,ad,False,1,Thursday,8
1440478,ad,False,70,Monday,19
1037316,ad,False,3,Thursday,15
1066469,ad,False,16,Saturday,20
1344864,ad,False,16,Saturday,15
1274376,ad,False,35,Sunday,9
1533166,ad,False,54,Friday,12
1453945,ad,False,9,Monday,20
1313655,ad,False,1,Friday,19
1495667,ad,False,1,Friday,21
1085313,ad,False,2,Monday,11
1547059,ad,False,4,Sunday,14
1597106,ad,False,33,Saturday,8
1529071,ad,False,9,Friday,18
1150146,ad,False,1,Monday,7
1501321,ad,False,1,Tuesday,14
1586614,ad,False,15,Saturday,18
1386807,ad,False,16,Tuesday,13
1503477,ad,False,15,Friday,13
1075696,ad,False,44,Sunday,12
1118245,ad,False,21,Friday,15
1366815,ad,False,31,Wednesday,17
1244390,ad,False,16,Saturday,15
1208961,ad,False,2,Sunday,20
1577468,ad,False,5,Monday,19
1455244,ad,False,13,Thursday,20
1520447,ad,False,30,Saturday,8
1169146,ad,False,28,Monday,21
1347019,ad,False,47,Monday,19
1069619,ad,False,3,Monday,20
1100728,ad,False,5,Thursday,13
1529333,ad,False,1,Monday,13
1177193,ad,False,7,Tuesday,19
1093390,ad,False,1,Tuesday,22
1206403,ad,False,8,Sunday,14
1168028,ad,False,1,Sunday,15
1113344,ad,False,63,Wednesday,20
1393759,ad,False,38,Friday,14
1617979,ad,False,23,Thursday,13
1328956,ad,False,28,Sunday,19
1441837,ad,False,13,Tuesday,13
1456502,ad,False,1,Friday,17
1439867,ad,False,15,Friday,12
1620518,ad,False,13,Saturday,13
1501745,ad,False,5,Monday,14
1468380,ad,False,23,Sunday,22
1435505,ad,False,66,Tuesday,10
1548222,ad,False,62,Saturday,13
1635180,ad,False,9,Friday,11
1115170,ad,False,25,Sunday,9
1489116,ad,False,1,Wednesday,21
1291630,ad,False,2,Sunday,15
1312369,ad,False,13,Tuesday,22
1432015,ad,False,6,Monday,8
1476808,ad,False,16,Monday,18
1263216,ad,False,8,Monday,13
1427123,ad,False,11,Tuesday,22
1184531,ad,False,4,Thursday,23
1388235,ad,False,3,Thursday,10
1222038,ad,False,9,Tuesday,11
1213449,ad,False,3,Sunday,1
1286882,ad,False,27,Wednesday,7
1651765,ad,False,21,Sunday,18
1176688,ad,False,5,Friday,9
1119403,ad,False,9,Friday,18
1120015,ad,True,50,Sunday,20
1287302,ad,False,34,Tuesday,17
1472749,ad,False,2,Tuesday,9
1569049,ad,False,1,Wednesday,19
1449323,ad,False,24,Thursday,18
1502832,ad,True,42,Monday,18
1574583,ad,False,35,Saturday,20
1653892,ad,False,20,Friday,15
1012262,ad,False,1,Sunday,11
1112797,ad,True,112,Monday,20
1146865,ad,False,8,Wednesday,18
1246821,ad,False,13,Friday,11
1136311,ad,False,17,Saturday,17
1075616,ad,False,169,Wednesday,18
1379640,ad,False,33,Monday,17
1350981,ad,False,1,Wednesday,5
1284556,ad,False,6,Thursday,13
1134061,ad,False,6,Saturday,20
1631552,ad,False,8,Tuesday,18
1204278,ad,False,8,Sunday,11
1533933,ad,False,16,Friday,12
1110465,ad,False,15,Wednesday,19
1282556,ad,False,22,Saturday,10
1226619,ad,False,3,Wednesday,8
1394602,ad,False,1,Sunday,18
1190025,ad,False,25,Saturday,10
1481758,ad,False,3,Wednesday,9
1384339,ad,False,14,Sunday,21
1487070,ad,False,41,Friday,15
1495642,ad,False,11,Tuesday,17
1596588,ad,False,10,Wednesday,17
1287388,ad,False,29,Monday,15
1339891,ad,False,3,Tuesday,15
1056282,ad,False,13,Wednesday,8
1416724,ad,False,21,Monday,2
1051507,ad,False,3,Thursday,18
1081448,ad,False,2,Monday,14
1390136,ad,False,1,Thursday,16
1298357,ad,False,1,Monday,18
1183572,ad,False,69,Sunday,12
1490159,ad,False,67,Friday,22
1506298,ad,False,38,Monday,17
1272475,ad,False,15,Monday,18
1378526,ad,False,2,Monday,13
1132624,ad,False,7,Friday,13
1303194,ad,False,12,Wednesday,13
1412239,ad,False,15,Saturday,14
1459378,ad,False,11,Saturday,16
1267905,ad,False,160,Monday,17
1527544,ad,False,87,Tuesday,10
1243531,ad,False,6,Saturday,16
1527056,ad,False,16,Thursday,9
1175171,ad,False,15,Saturday,19
1125297,ad,False,66,Friday,19
1484866,ad,False,2,Wednesday,17
1294727,ad,False,1,Saturday,0
1299843,ad,False,8,Monday,14
1353317,ad,False,2,Saturday,9
1522004,ad,False,13,Thursday,12
1455755,ad,False,27,Saturday,10
1293423,ad,False,28,Sunday,20
1178213,ad,False,4,Saturday,12
1205869,ad,False,19,Monday,0
1583553,ad,False,37,Friday,22
1196022,ad,False,13,Friday,16
1072240,ad,False,18,Tuesday,13
1282160,ad,False,45,Friday,10
1284174,ad,False,92,Saturday,12
1211886,ad,False,17,Saturday,16
1373191,ad,False,12,Monday,19
1364429,ad,False,9,Saturday,18
1351144,ad,False,12,Wednesday,11
1141425,ad,False,2,Wednesday,15
1151733,ad,True,47,Thursday,15
1160615,ad,False,3,Monday,21
1045898,ad,False,15,Thursday,19
1014835,ad,False,1,Sunday,0
1266273,ad,False,40,Saturday,16
1073689,ad,False,45,Wednesday,12
1209138,ad,False,15,Tuesday,22
1114631,ad,False,1,Monday,15
1166973,ad,False,158,Saturday,10
1461408,ad,False,5,Friday,16
1030899,ad,False,7,Monday,12
1590262,ad,False,22,Monday,11
1078942,ad,False,29,Saturday,11
1258851,ad,False,9,Monday,23
1108288,ad,True,71,Saturday,11
1088689,ad,False,32,Sunday,17
1145041,ad,False,12,Tuesday,20
1491173,ad,False,44,Tuesday,16
1016276,ad,False,1,Wednesday,8
1330554,ad,False,18,Saturday,16
1334584,ad,False,31,Friday,12
1379899,ad,False,105,Monday,14
1262056,ad,False,32,Friday,19
1169838,ad,False,35,Thursday,17
1545158,ad,False,4,Thursday,16
1216274,ad,False,39,Saturday,17
1474857,ad,False,253,Wednesday,12
1234733,ad,False,44,Saturday,13
1337161,ad,False,5,Thursday,20
1467673,ad,False,18,Thursday,16
1234263,ad,False,89,Thursday,23
1587563,ad,False,22,Saturday,11
1170304,ad,False,6,Thursday,8
1105333,ad,False,95,Thursday,16
1593563,ad,False,3,Friday,15
1373484,ad,False,2,Friday,8
1581636,ad,True,104,Tuesday,19
1094833,ad,False,15,Saturday,20
1508544,ad,False,13,Friday,0
1514703,ad,False,24,Friday,13
1032999,ad,False,13,Sunday,22
1494675,ad,False,15,Wednesday,10
1040454,ad,False,4,Sunday,23
1288477,ad,False,4,Saturday,13
1141538,ad,False,12,Tuesday,11
1464010,ad,False,1,Sunday,19
1347002,ad,False,57,Thursday,7
1560652,ad,False,2,Wednesday,16
1179293,ad,False,3,Sunday,10
1331300,ad,False,8,Thursday,15
1472545,ad,False,10,Wednesday,16
1101486,ad,False,31,Monday,15
1113314,ad,False,16,Friday,23
1382432,ad,False,6,Thursday,22
1100686,ad,False,1,Saturday,9
1356933,ad,False,32,Friday,13
1051172,ad,False,21,Wednesday,22
1068576,ad,False,30,Friday,16
1622709,ad,False,19,Tuesday,11
1212654,ad,False,51,Saturday,9
1234090,ad,False,20,Thursday,13
1066144,ad,False,193,Tuesday,13
1485711,ad,True,35,Monday,11
1127305,ad,False,2,Sunday,14
1391337,ad,False,12,Monday,19
1105723,ad,False,4,Thursday,13
1339918,ad,False,4,Friday,14
1370402,ad,False,8,Saturday,21
1161948,ad,False,3,Thursday,20
1271926,ad,False,2,Monday,10
1520342,ad,True,40,Tuesday,15
1445648,ad,False,16,Thursday,10
1520367,ad,False,33,Thursday,13
1115409,ad,False,17,Monday,13
1220858,ad,False,19,Sunday,18
1152099,ad,True,113,Saturday,12
1405687,ad,False,14,Tuesday,17
1107047,ad,False,72,Sunday,13
1098574,ad,False,127,Saturday,12
1262380,ad,False,24,Friday,9
1269039,ad,False,163,Sunday,14
1229407,ad,False,6,Tuesday,8
1601321,ad,False,12,Friday,19
1180402,ad,False,17,Saturday,18
1499437,ad,False,17,Tuesday,12
1614458,ad,False,71,Tuesday,19
1083761,ad,False,6,Thursday,17
1541664,ad,False,29,Sunday,11
1499085,ad,False,49,Sunday,14
1331525,ad,False,45,Friday,15
1197525,ad,False,14,Thursday,14
1492137,ad,False,2,Saturday,14
1169205,ad,False,128,Friday,20
1335513,ad,False,9,Monday,14
1004055,ad,False,144,Saturday,12
1549873,ad,False,1,Thursday,20
1020919,ad,False,5,Thursday,17
1363536,ad,False,9,Monday,9
1600264,ad,False,94,Friday,11
1346330,ad,False,7,Sunday,15
1049441,ad,False,7,Friday,14
1125786,ad,False,1,Saturday,18
1287834,ad,False,8,Friday,15
1560977,ad,False,7,Monday,14
1240022,ad,False,3,Monday,14
1350162,ad,True,94,Tuesday,18
1623245,ad,False,3,Wednesday,19
1632693,ad,False,24,Saturday,20
1225017,ad,False,2,Thursday,0
1422240,ad,False,23,Sunday,12
1490095,ad,False,25,Wednesday,9
1496390,ad,False,15,Tuesday,19
1653121,ad,False,15,Monday,13
1571319,ad,False,2,Thursday,12
1372409,ad,False,35,Monday,13
1414681,ad,False,7,Saturday,16
1388628,ad,False,94,Thursday,11
1025355,ad,False,23,Wednesday,14
1025269,ad,False,10,Thursday,19
1227955,ad,False,1,Sunday,10
1105088,ad,False,44,Saturday,22
1598045,ad,False,36,Thursday,11
1522012,ad,False,9,Monday,9
1356760,ad,False,32,Thursday,17
1420185,ad,False,31,Wednesday,10
1602824,ad,False,12,Thursday,21
1199142,ad,False,16,Thursday,13
1286833,ad,False,38,Wednesday,16
1127151,ad,False,68,Thursday,13
1504441,ad,False,38,Monday,16
1027236,ad,False,5,Friday,23
1282002,ad,False,69,Thursday,8
1476758,ad,False,7,Wednesday,9
1465629,ad,False,3,Monday,16
1430360,ad,False,5,Tuesday,10
1454237,ad,False,14,Wednesday,19
1283436,ad,False,216,Friday,11
1079538,ad,False,1,Tuesday,14
1195140,ad,False,23,Sunday,13
1263586,ad,False,11,Wednesday,9
1416288,ad,False,18,Monday,16
1316017,ad,False,5,Saturday,16
1084377,ad,False,42,Thursday,21
1044222,ad,False,25,Friday,14
1016347,ad,False,1,Saturday,18
1205078,ad,False,37,Sunday,14
1376611,ad,False,1,Sunday,13
1481661,ad,False,35,Sunday,20
1128994,ad,False,5,Sunday,11
1372583,ad,False,5,Sunday,9
1322183,ad,False,8,Thursday,23
1079215,ad,False,16,Friday,18
1535729,ad,False,1,Saturday,17
1554810,ad,False,96,Thursday,18
1528583,ad,False,1,Saturday,21
1509343,ad,False,1,Tuesday,11
1509791,ad,False,13,Monday,12
1435711,ad,False,128,Friday,15
1508823,ad,False,8,Saturday,18
1426319,ad,False,4,Tuesday,18
1520278,ad,False,73,Monday,10
1045711,ad,False,12,Saturday,8
1026210,ad,False,2,Friday,16
1142821,ad,False,3,Sunday,19
1273739,ad,False,62,Thursday,13
1448223,ad,False,5,Wednesday,0
1088679,ad,False,4,Sunday,19
1450694,ad,False,7,Wednesday,21
1488315,ad,False,1,Friday,10
1282544,ad,False,3,Friday,15
1201056,ad,False,14,Thursday,3
1110097,ad,False,15,Sunday,20
1598905,ad,False,30,Friday,22
1417835,ad,False,44,Tuesday,12
1483853,ad,False,4,Tuesday,8
1232080,ad,False,8,Sunday,18
1392992,ad,False,65,Monday,13
1591603,ad,False,29,Wednesday,10
1220320,ad,False,15,Monday,16
1602118,ad,False,15,Sunday,12
1111504,ad,False,56,Sunday,10
1614471,ad,False,11,Friday,21
1064460,ad,False,4,Sunday,11
1522716,ad,False,1,Friday,12
1611672,ad,False,5,Monday,13
1072316,ad,False,5,Tuesday,21
1522096,ad,False,25,Saturday,14
1060751,ad,False,1,Thursday,13
1451786,ad,False,2,Monday,11
1052996,ad,False,7,Friday,22
1552713,ad,False,2,Wednesday,20
1517535,ad,False,8,Tuesday,12
1204766,ad,False,11,Thursday,18
1462653,ad,False,4,Monday,19
1435289,ad,False,22,Wednesday,14
1069150,ad,False,17,Thursday,17
1491519,ad,False,5,Tuesday,17
1432083,ad,False,1,Friday,11
1497223,ad,False,5,Wednesday,19
1260335,ad,False,66,Saturday,15
1217983,ad,False,36,Monday,13
1376298,ad,False,19,Saturday,11
1466713,ad,False,9,Wednesday,20
1317022,ad,False,18,Sunday,18
1536748,ad,False,15,Friday,20
1093024,ad,False,15,Friday,23
1586270,ad,False,1,Sunday,12
1064713,ad,False,2,Thursday,22
1262303,ad,False,25,Sunday,18
1160707,ad,False,2,Wednesday,17
1181847,ad,False,9,Wednesday,18
1380374,ad,False,15,Thursday,11
1466984,ad,False,2,Tuesday,1
1014653,ad,False,16,Monday,15
1056543,ad,False,74,Thursday,21
1220453,ad,False,45,Sunday,10
1089145,ad,False,1,Wednesday,17
1170177,ad,False,19,Friday,8
1435210,ad,False,45,Saturday,9
1640072,ad,False,12,Wednesday,9
1075076,ad,False,35,Sunday,17
1231853,ad,False,4,Sunday,14
1013991,ad,False,47,Friday,19
1036014,ad,False,17,Sunday,16
1573945,ad,False,31,Friday,17
1467323,ad,False,15,Wednesday,12
1158751,ad,False,39,Wednesday,1
1489054,ad,False,25,Thursday,17
1137804,ad,False,1,Saturday,21
1576066,ad,False,1,Monday,14
1003620,ad,False,55,Sunday,11
